,,1,2,3,4,5,6,7,8,9,10
2024-04-10,KT,0.0262483995,0.0396927017,0.0537772087,0.0531370038,0.0781049936,0.1062740077,0.1139564661,0.1440460948,0.1587708067,0.2259923175
2024-04-10,SSG,0.1766965429,0.1472471191,0.1203585147,0.1075544174,0.090268886,0.0832266325,0.095390525,0.0723431498,0.0646606914,0.0422535211
2024-04-10,NC,0.1959026889,0.1434058899,0.1306017926,0.1056338028,0.109475032,0.0877080666,0.0787451985,0.0614596671,0.0460947503,0.0409731114
2024-04-10,두산,0.0749039693,0.0889884763,0.0947503201,0.0979513444,0.1030729834,0.1069142125,0.1107554417,0.1005121639,0.1133162612,0.1088348271
2024-04-10,KIA,0.1991037132,0.176056338,0.1453265045,0.1177976953,0.0979513444,0.0646606914,0.0672215109,0.0576184379,0.0403329065,0.0339308579
2024-04-10,롯데,0.0422535211,0.0537772087,0.0736235595,0.0787451985,0.0838668374,0.104993598,0.1267605634,0.128681178,0.1459667093,0.1613316261
2024-04-10,삼성,0.052496799,0.0768245839,0.0793854033,0.1075544174,0.1152368758,0.0966709347,0.1088348271,0.1126760563,0.1299615877,0.1203585147
2024-04-10,한화,0.1037131882,0.1101152369,0.0966709347,0.1056338028,0.1177976953,0.0973111396,0.1107554417,0.1011523688,0.0889884763,0.0678617157
2024-04-10,키움,0.1037131882,0.1133162612,0.1254801536,0.1184379001,0.1158770807,0.0973111396,0.0889884763,0.1030729834,0.0627400768,0.0710627401
2024-04-11,LG,0.085787452,0.0992317542,0.0979513444,0.1158770807,0.1024327785,0.0915492958,0.1184379001,0.1024327785,0.0921895006,0.0941101152
2024-04-11,KT,0.0179257362,0.0307298335,0.0422535211,0.0653008963,0.0697823303,0.0947503201,0.1075544174,0.1530089629,0.1722151088,0.2464788732
2024-04-11,SSG,0.1395646607,0.1254801536,0.1312419974,0.1120358515,0.1101152369,0.109475032,0.0921895006,0.0729833547,0.0614596671,0.0454545455
2024-04-11,NC,0.2067861716,0.1530089629,0.1299615877,0.1229193342,0.1056338028,0.0838668374,0.0685019206,0.0595390525,0.0396927017,0.0300896287
2024-04-11,두산,0.0633802817,0.0781049936,0.090268886,0.0979513444,0.0896286812,0.104993598,0.109475032,0.1350832266,0.1267605634,0.1043533931
2024-04-11,KIA,0.2362355954,0.1658130602,0.1261203585,0.1203585147,0.0979513444,0.0659411012,0.0685019206,0.0499359795,0.0467349552,0.0224071703
2024-04-11,롯데,0.0275288092,0.0544174136,0.0614596671,0.0723431498,0.0896286812,0.1030729834,0.1203585147,0.138284251,0.1376440461,0.195262484
2024-04-11,삼성,0.0640204866,0.0838668374,0.095390525,0.1216389245,0.099871959,0.1107554417,0.1107554417,0.1017925736,0.1107554417,0.1011523688
2024-04-11,한화,0.119078105,0.1363636364,0.1229193342,0.1216389245,0.0985915493,0.1030729834,0.0947503201,0.0768245839,0.0813060179,0.0454545455
2024-04-11,키움,0.1280409731,0.1197183099,0.1209987196,0.1081946223,0.1126760563,0.109475032,0.0960307298,0.0832266325,0.0717029449,0.0499359795
2024-04-12,LG,0.095390525,0.1069142125,0.1017925736,0.1171574904,0.1101152369,0.1133162612,0.1081946223,0.0947503201,0.0877080666,0.0646606914
2024-04-12,KT,0.0224071703,0.0352112676,0.0499359795,0.0646606914,0.0883482714,0.085787452,0.1081946223,0.1344430218,0.1907810499,0.2202304738
2024-04-12,SSG,0.1171574904,0.1120358515,0.133162612,0.1069142125,0.1152368758,0.1081946223,0.0909090909,0.0928297055,0.0787451985,0.0448143406
2024-04-12,NC,0.2247119078,0.1632522407,0.1562099872,0.1184379001,0.0921895006,0.0864276569,0.0556978233,0.0480153649,0.0352112676,0.0198463508
2024-04-12,두산,0.0505761844,0.0633802817,0.0774647887,0.1120358515,0.099871959,0.1184379001,0.1184379001,0.119078105,0.1113956466,0.1293213828
