,,1,2,3,4,5,6,7,8,9,10
2024-03-28,키움,0.0,0.0,0.0,0.0,0.0,0.0010803457,0.0072823303,0.0405729834,0.3930057618,0.5580585787
2024-03-29,LG,0.7848911652,0.2140284891,0.0010803457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-29,KT,0.0,0.0,0.0,0.0,8.00256e-05,0.1706145967,0.3598751601,0.296774968,0.1716149168,0.0010403329
2024-03-29,SSG,0.0,0.0,0.0,8.00256e-05,0.0029609475,0.7195902689,0.191381242,0.0679417414,0.0180457746,0.0
2024-03-29,NC,0.0,4.00128e-05,0.059018886,0.6955425736,0.2450784251,0.0003201024,0.0,0.0,0.0,0.0
2024-03-29,두산,0.0,0.0,0.0100832266,0.2805297695,0.7077064661,0.0016805378,0.0,0.0,0.0,0.0
2024-03-29,KIA,0.2146286812,0.7717669654,0.0136043534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-29,롯데,0.0,0.0,0.0,0.0,0.0,0.0421334827,0.1606113956,0.2788892446,0.51184379,0.0065220871
2024-03-29,삼성,0.0,0.0,0.0,4.00128e-05,0.0,0.0991117157,0.2874519846,0.3483114597,0.2628040973,0.0022807298
2024-03-29,한화,0.0005601793,0.0195662612,0.9270566581,0.0491357234,0.003681178,0.0,0.0,0.0,0.0,0.0
2024-03-29,키움,0.0,0.0,0.0,0.0,0.0,0.0,4.00128e-05,0.0008002561,0.0120038412,0.9871558899
2024-03-30,LG,0.5034411012,0.3064980794,0.156049936,0.0332106274,0.0008002561,0.0,0.0,0.0,0.0,0.0
2024-03-30,KT,0.0,0.0,0.0,0.0,0.0,0.0215268886,0.3614356594,0.3276648528,0.2854513444,0.0039212548
2024-03-30,SSG,0.0,0.0,0.0,4.00128e-05,0.019806338,0.935059219,0.0382922535,0.0056418054,0.0011603713,0.0
2024-03-30,NC,0.341709347,0.3712788092,0.2312740077,0.0533770807,0.0023607554,0.0,0.0,0.0,0.0,0.0
2024-03-30,두산,0.0168453905,0.0618597951,0.1901008323,0.6457666453,0.0853873239,4.00128e-05,0.0,0.0,0.0,0.0
2024-03-30,KIA,0.0001200384,0.0010403329,0.0109635083,0.107034251,0.8665973111,0.0142045455,4.00128e-05,0.0,0.0,0.0
2024-03-30,롯데,0.0,0.0,0.0,0.0,0.0,0.0,0.000200064,0.0020006402,0.0170454545,0.9807538412
2024-03-30,삼성,0.0,0.0,0.0,0.0,0.0,0.0108834827,0.258162612,0.3358674776,0.3876440461,0.0074423816
2024-03-30,한화,0.1553297055,0.2844510243,0.4134523047,0.1390044814,0.007762484,0.0,0.0,0.0,0.0,0.0
2024-03-30,키움,0.0,0.0,0.0,0.0,4.00128e-05,0.0234475032,0.3600352113,0.3210227273,0.2917733675,0.003681178
2024-03-31,LG,0.0114836748,0.1833386684,0.3223831626,0.4283370679,0.0539772727,0.0004401408,4.00128e-05,0.0,0.0,0.0
2024-03-31,KT,0.0,0.0,0.0,0.0,0.0,8.00256e-05,0.0026008323,0.1507682458,0.5382122279,0.3083386684
2024-03-31,SSG,0.0,0.0,4.00128e-05,0.0006402049,0.0525768246,0.7452784891,0.1974631882,0.0039612676,4.00128e-05,0.0
2024-03-31,NC,0.0653008963,0.4996798976,0.279409411,0.1461267606,0.0094830346,0.0,0.0,0.0,0.0,0.0
2024-03-31,두산,4.00128e-05,0.0029209347,0.0186859795,0.0860275288,0.8473511524,0.0429337388,0.002040653,0.0,0.0,0.0
2024-03-31,KIA,0.023887644,0.261243598,0.3536731754,0.3290653009,0.0321302817,0.0,0.0,0.0,0.0,0.0
2024-03-31,롯데,0.0,0.0,0.0,0.0,0.0,0.0,0.0007602433,0.066581306,0.3266645327,0.6059939181
2024-03-31,삼성,0.0,0.0,0.0,0.0,0.0,0.0013604353,0.0402928937,0.7434379001,0.1738556338,0.041053137
2024-03-31,한화,0.9207346351,0.0671414853,0.0107234315,0.0014004481,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-31,키움,0.0,0.0,0.0,0.0,0.0067621639,0.2333146607,0.7203104994,0.0382522407,0.0013204225,4.00128e-05
2024-04-02,LG,0.0031209987,0.0972711268,0.6295614597,0.198743598,0.0576984635,0.011643726,0.0019606274,0.0,0.0,0.0
2024-04-02,KT,0.0,0.0,0.0,0.0,0.0,8.00256e-05,0.0024807939,0.6419654289,0.267965749,0.0875080026
2024-04-02,SSG,4.00128e-05,0.0033610755,0.0689420615,0.2613636364,0.3891645327,0.1959827145,0.0811059539,4.00128e-05,0.0,0.0
2024-04-02,NC,0.1145966709,0.7741677337,0.1012724072,0.0092829706,0.0006802177,0.0,0.0,0.0,0.0,0.0
2024-04-02,두산,0.0,0.000200064,0.0066021127,0.0508962868,0.160331306,0.3431898207,0.4373399488,0.0014004481,4.00128e-05,0.0
2024-04-02,KIA,0.0003201024,0.0147247119,0.1850192061,0.4682698464,0.2325144046,0.0772647247,0.0218870038,0.0,0.0,0.0
2024-04-02,롯데,0.0,0.0,0.0,0.0,0.0,0.0,0.0001200384,0.1017525608,0.2734475032,0.6246798976
2024-04-02,삼성,0.0,0.0,0.0,0.0,0.0,0.0,0.0005601793,0.2686859795,0.4587868118,0.2719670294
2024-04-02,한화,0.9051296415,0.0916693342,0.0031610115,4.00128e-05,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,키움,0.0,0.0001600512,0.0091629321,0.0592189501,0.1805777849,0.3589948784,0.3910451344,0.0008402689,0.0,0.0
2024-04-03,LG,0.0300896287,0.6043533931,0.2311139565,0.1113956466,0.0230473752,0.0,0.0,0.0,0.0,0.0
2024-04-03,KT,0.0,0.0,0.0,0.0,0.0,0.0,0.0019206146,0.5006402049,0.3450704225,0.152368758
2024-04-03,SSG,0.0,0.0153649168,0.0608194622,0.1818181818,0.5736235595,0.1510883483,0.0172855314,0.0,0.0,0.0
2024-04-03,NC,0.0083226633,0.2003841229,0.380921895,0.3130601793,0.085787452,0.009603073,0.0019206146,0.0,0.0,0.0
2024-04-03,두산,0.0,0.0,0.0006402049,0.0064020487,0.0633802817,0.3233034571,0.6037131882,0.0025608195,0.0,0.0
2024-04-03,KIA,0.0038412292,0.1555697823,0.3463508323,0.3674775928,0.1152368758,0.009603073,0.0019206146,0.0,0.0,0.0
2024-04-03,롯데,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1395646607,0.2605633803,0.599871959
2024-04-03,삼성,0.0,0.0,0.0,0.0,0.0,0.0,0.0019206146,0.3751600512,0.4026888604,0.2202304738
2024-04-03,한화,0.9603072983,0.0364916773,0.0032010243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,키움,0.0,0.0,0.0057618438,0.0256081946,0.1408450704,0.5057618438,0.3213828425,0.0006402049,0.0,0.0
2024-04-04,LG,0.042893726,0.4654289373,0.2804097311,0.1376440461,0.0595390525,0.0134443022,0.0006402049,0.0,0.0,0.0
2024-04-04,KT,0.0,0.0,0.0,0.0,0.0,0.0,0.0006402049,0.5064020487,0.3604353393,0.1325224072
2024-04-04,SSG,0.0,0.0249679898,0.0729833547,0.1530089629,0.2592829706,0.4539052497,0.0358514725,0.0,0.0,0.0
2024-04-04,NC,0.0032010243,0.0742637644,0.1677336748,0.2676056338,0.2842509603,0.1907810499,0.0121638924,0.0,0.0,0.0
2024-04-04,두산,0.0,0.0,0.0,0.0025608195,0.0134443022,0.0646606914,0.9186939821,0.0006402049,0.0,0.0
2024-04-04,KIA,0.0307298335,0.3226632522,0.3489116517,0.1837387964,0.0813060179,0.0320102433,0.0006402049,0.0,0.0,0.0
2024-04-04,롯데,0.0,0.0,0.0,0.0,0.0,0.0,0.0006402049,0.4462227913,0.371318822,0.1818181818
2024-04-04,삼성,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0870678617,0.2375160051,0.6754161332
2024-04-04,한화,0.9302176697,0.0588988476,0.0089628681,0.0019206146,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,키움,0.0025608195,0.0659411012,0.1638924456,0.2701664533,0.28553137,0.2016645327,0.0102432778,0.0,0.0,0.0
2024-04-05,LG,0.0659411012,0.1209987196,0.2016645327,0.2784891165,0.2996158771,0.0313700384,0.0019206146,0.0,0.0,0.0
2024-04-05,KT,0.0,0.0,0.0,0.0,0.0,0.0,0.0025608195,0.7183098592,0.2330345711,0.0460947503
2024-04-05,SSG,0.0,0.0012804097,0.0057618438,0.0217669654,0.0691421255,0.7138284251,0.1875800256,0.0006402049,0.0,0.0
2024-04-05,NC,0.1357234315,0.2099871959,0.2317541613,0.2259923175,0.1837387964,0.0128040973,0.0,0.0,0.0,0.0
2024-04-05,두산,0.0,0.0,0.0006402049,0.0006402049,0.0121638924,0.218950064,0.7656850192,0.0019206146,0.0,0.0
2024-04-05,KIA,0.3265044814,0.2912932138,0.1805377721,0.1222791293,0.076184379,0.0032010243,0.0,0.0,0.0,0.0
2024-04-05,롯데,0.0,0.0,0.0,0.0,0.0,0.0,0.0006402049,0.281049936,0.5595390525,0.1587708067
2024-04-05,삼성,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352112676,0.1766965429,0.7880921895
2024-04-05,한화,0.4686299616,0.2695262484,0.1408450704,0.085787452,0.0339308579,0.0012804097,0.0,0.0,0.0,0.0
2024-04-05,키움,0.0685019206,0.133162612,0.2125480154,0.2432778489,0.3040973111,0.0358514725,0.0025608195,0.0,0.0,0.0
2024-04-06,LG,0.0729833547,0.2797695262,0.2586427657,0.2323943662,0.1555697823,0.0006402049,0.0,0.0,0.0,0.0
2024-04-06,KT,0.0,0.0,0.0,0.0,0.0,0.0038412292,0.0166453265,0.1037131882,0.5928297055,0.2829705506
2024-04-06,SSG,0.0,0.0,0.0,0.0012804097,0.0038412292,0.5377720871,0.3546734955,0.0934699104,0.0083226633,0.0006402049
2024-04-06,NC,0.7695262484,0.1626120359,0.0499359795,0.0128040973,0.0051216389,0.0,0.0,0.0,0.0,0.0
